"","hurricane","sea.dev","dev.hurricane","sea.dev.hurricane","sea.hurricane","all.low_26","all.mid_45","all.high_60","all.max_80"
"196",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.284037558685446,0.240641711229947,0.403743315508021,0.149732620320856,0.438502673796791
"197",0,0.106951871657754,0.0909090909090909,0.0909090909090909,0.258215962441315,0.25668449197861,0.406417112299465,0.168449197860963,0.438502673796791
"198",0,0.106951871657754,0.0909090909090909,0.0909090909090909,0.248826291079812,0.245989304812834,0.401069518716578,0.171122994652406,0.457219251336898
"199",0,0.106951871657754,0.0935828877005348,0.0935828877005348,0.258215962441315,0.24331550802139,0.377005347593583,0.160427807486631,0.462566844919786
"200",0,0.106951871657754,0.106951871657754,0.106951871657754,0.293427230046948,0.245989304812834,0.398395721925134,0.155080213903743,0.449197860962567
"201",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.276995305164319,0.245989304812834,0.409090909090909,0.176470588235294,0.441176470588235
"202",0,0.106951871657754,0.10427807486631,0.10427807486631,0.286384976525822,0.237967914438503,0.393048128342246,0.160427807486631,0.441176470588235
"203",0,0.106951871657754,0.10427807486631,0.10427807486631,0.279342723004695,0.251336898395722,0.411764705882353,0.157754010695187,0.446524064171123
"204",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.284037558685446,0.24331550802139,0.374331550802139,0.160427807486631,0.446524064171123
"205",0,0.106951871657754,0.106951871657754,0.106951871657754,0.284037558685446,0.264705882352941,0.406417112299465,0.165775401069519,0.43048128342246
"206",0,0.106951871657754,0.0935828877005348,0.0935828877005348,0.262910798122066,0.232620320855615,0.379679144385027,0.17379679144385,0.422459893048128
"207",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.265258215962441,0.245989304812834,0.393048128342246,0.152406417112299,0.427807486631016
"208",0,0.106951871657754,0.0989304812834225,0.0989304812834225,0.276995305164319,0.254010695187166,0.393048128342246,0.168449197860963,0.438502673796791
"209",0,0.106951871657754,0.101604278074866,0.101604278074866,0.293427230046948,0.245989304812834,0.417112299465241,0.149732620320856,0.446524064171123
"210",0,0.106951871657754,0.10427807486631,0.10427807486631,0.272300469483568,0.24331550802139,0.39572192513369,0.155080213903743,0.422459893048128
"211",0,0.106951871657754,0.0909090909090909,0.0909090909090909,0.267605633802817,0.240641711229947,0.411764705882353,0.165775401069519,0.46524064171123
"212",0,0.106951871657754,0.0989304812834225,0.0989304812834225,0.26056338028169,0.248663101604278,0.403743315508021,0.147058823529412,0.427807486631016
"213",0,0.106951871657754,0.106951871657754,0.106951871657754,0.2981220657277,0.251336898395722,0.379679144385027,0.163101604278075,0.435828877005348
"214",0,0.106951871657754,0.0935828877005348,0.0935828877005348,0.274647887323944,0.248663101604278,0.419786096256685,0.160427807486631,0.451871657754011
"215",0,0.106951871657754,0.0828877005347594,0.0828877005347594,0.246478873239437,0.237967914438503,0.390374331550802,0.168449197860963,0.470588235294118
"216",0,0.106951871657754,0.101604278074866,0.101604278074866,0.291079812206573,0.248663101604278,0.377005347593583,0.17379679144385,0.425133689839572
"217",0,0.106951871657754,0.0882352941176471,0.0882352941176471,0.269953051643192,0.24331550802139,0.401069518716578,0.168449197860963,0.425133689839572
"218",0,0.106951871657754,0.0989304812834225,0.0989304812834225,0.274647887323944,0.24331550802139,0.382352941176471,0.152406417112299,0.425133689839572
"219",0,0.106951871657754,0.0909090909090909,0.0909090909090909,0.265258215962441,0.248663101604278,0.406417112299465,0.152406417112299,0.433155080213904
"220",0,0.106951871657754,0.10427807486631,0.10427807486631,0.293427230046948,0.227272727272727,0.382352941176471,0.157754010695187,0.422459893048128
"221",0,0.106951871657754,0.0935828877005348,0.0935828877005348,0.272300469483568,0.245989304812834,0.385026737967914,0.144385026737968,0.422459893048128
"222",0,0.106951871657754,0.106951871657754,0.106951871657754,0.291079812206573,0.248663101604278,0.39572192513369,0.155080213903743,0.449197860962567
"223",0,0.106951871657754,0.101604278074866,0.101604278074866,0.279342723004695,0.240641711229947,0.398395721925134,0.160427807486631,0.462566844919786
"224",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.258215962441315,0.232620320855615,0.393048128342246,0.160427807486631,0.425133689839572
"225",0,0.106951871657754,0.10427807486631,0.10427807486631,0.295774647887324,0.229946524064171,0.393048128342246,0.171122994652406,0.446524064171123
"226",0,0.106951871657754,0.101604278074866,0.101604278074866,0.241784037558685,0.237967914438503,0.393048128342246,0.176470588235294,0.443850267379679
"227",0,0.106951871657754,0.101604278074866,0.101604278074866,0.279342723004695,0.24331550802139,0.419786096256685,0.17379679144385,0.454545454545455
"228",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.255868544600939,0.259358288770053,0.363636363636364,0.168449197860963,0.459893048128342
"229",0,0.106951871657754,0.101604278074866,0.101604278074866,0.267605633802817,0.25668449197861,0.39572192513369,0.157754010695187,0.446524064171123
"230",0,0.106951871657754,0.0989304812834225,0.0989304812834225,0.267605633802817,0.25668449197861,0.403743315508021,0.163101604278075,0.422459893048128
"231",0,0.106951871657754,0.101604278074866,0.101604278074866,0.269953051643192,0.235294117647059,0.406417112299465,0.171122994652406,0.425133689839572
"232",0,0.106951871657754,0.106951871657754,0.106951871657754,0.2981220657277,0.229946524064171,0.385026737967914,0.168449197860963,0.449197860962567
"233",0,0.106951871657754,0.0909090909090909,0.0909090909090909,0.269953051643192,0.240641711229947,0.403743315508021,0.144385026737968,0.438502673796791
