Model_Current_Climate_raw_values
2079  -80.37  -31.38  -94.81  -25.11  -25.41  -57.95  -20.56  -16.63  -28.87  -32.99  -26.89    0.47  -32.80
2080  -52.24  -90.14  -72.89   -7.58  -26.56  -37.92  -11.87   -2.54  -12.58  -18.27  -22.21  -53.58  -28.62
2081  -45.74  -58.70  -81.91  -65.49  -88.63  -26.55  -13.10   -5.98    5.13  -23.78  -18.53  -38.46  -29.61
2082  -34.07  -72.27   35.18  -94.64  -56.79  -75.32  -37.64    3.69  -39.23  -39.36  -42.22  -79.00  -44.92
2083  -91.07  -94.30  -96.61  -98.52  -62.93  -47.75   -8.16    9.44  -21.16  -15.49  -47.51  -30.12  -38.72
2084  -31.82  -48.78  -40.83  -72.78  -90.16  -41.53  -54.57  -12.94   -4.09  -26.00  -45.61    1.79  -35.78
2085    7.06  -66.32  -93.43  -93.27  -75.88  -30.13  -29.79  -54.93    0.14  -34.64  -15.48  -53.53  -37.40
2086  -38.58  -11.55  -61.49  -59.77  -93.39  -23.18  -27.94  -63.32  -78.57  -51.37  -24.53  -67.32  -48.04
2087  -49.69  -93.61  -97.50  -96.73  -76.44  -43.96  -34.93  -12.33  -31.13  -23.76  -36.00  -50.18  -44.51
2088  -66.83  -82.31  -97.22  -21.76   49.78  -11.90  -43.28    4.44  -10.86  -51.93  -41.06   -5.57  -26.49
2089  -22.10  -69.50  -90.38  -63.34   -0.03  -18.67  -12.09  -12.75   10.93  -57.88  -25.27  -54.47  -27.43
2090  -17.41  -53.05  -66.21  -88.42  -24.50  -31.16  -29.97    1.43  -48.07  -30.77  -74.78  -57.77  -39.71
2091  -47.54  -35.22   50.04   28.86  -53.75   -9.08   -0.44    5.83  -22.22  -36.53  -59.91  -14.84  -19.67
2092  -58.59   -5.02  -95.95  -88.45  -78.39  -40.88   -4.88    8.22  -36.64  -12.50  -72.06  -69.07  -39.97
2093  -74.21  -97.78  -70.85  -65.39  -85.72  -60.99  -49.19  -16.65  -33.54  -56.46  -36.31  -61.30  -53.58
2094  -19.82  -88.55  -23.00  -95.73  -83.16  -41.73  -11.46   10.16  -16.29  -33.51  -33.48  -71.18  -35.74
2095  -33.19  -63.66  -87.90  -57.44  -65.34   -8.63  -15.14  -26.16   -1.30  -15.96  -28.13  -45.84  -29.16
2096  -43.87  -62.36   -4.93  -85.35  -63.40  -38.90  -36.04    4.21  -34.19  -10.26  -13.00  -40.87  -31.71
2097  -40.52  -92.24  -87.64  -94.04  -90.15  -50.54   -7.69  -27.25   -4.56   -8.31  -44.50  -48.63  -39.85
2098  -54.19  -25.59  -81.94  -85.95   10.95   12.85   -3.27   29.67  -25.90  -57.65  -35.02  -23.56  -19.86
2099  -47.77  -71.19  -79.08  -69.75  -91.05  -30.20  -15.35   -8.00  -29.64  -26.90   -3.53  -31.58  -32.74
